,Election Date,Province,Riding,lat,lon,Results,Liberal,Conservative,NDP,Green,Bloc,Other
68,1997-06-02,Quebec,SAINT-LAMBERT,45.5016203,-73.51029809999999,[0.4118 0.1713 0.0195 0.     0.391  0.0064],0.4118,0.17129999999999998,0.0195,0,0.391,0.0064
69,1997-06-02,Quebec,SAINT-LAURENT--CARTIERVILLE,45.5032702,-73.7254477,[0.7014 0.1529 0.0184 0.     0.1272 0.    ],0.7014,0.1529,0.0184,0,0.1272,0
70,1997-06-02,Quebec,SAINT-LÉONARD--SAINT-MICHEL,45.58671,-73.5969488,[0.6976 0.1158 0.0232 0.     0.1635 0.    ],0.6976,0.1158,0.0232,0,0.1635,0
71,1997-06-02,Quebec,SAINT-MAURICE,46.468841999999995,-72.531052,[0.473  0.0777 0.0104 0.     0.4389 0.    ],0.473,0.07769999999999999,0.0104,0,0.4389,0
72,1997-06-02,Quebec,SHEFFORD,45.364256299999994,-72.56455754861659,[0.2618 0.369  0.0109 0.     0.3582 0.    ],0.2618,0.369,0.0109,0,0.3582,0
73,1997-06-02,Quebec,SHERBROOKE,45.403271000000004,-71.889038,[0.0872 0.5953 0.0116 0.     0.2971 0.0088],0.0872,0.5953,0.0116,0,0.29710000000000003,0.0088
74,1997-06-02,Quebec,TÉMISCAMINGUE,47.0904528,-78.59246999999999,[0.319  0.1983 0.0165 0.     0.4662 0.    ],0.319,0.19829999999999998,0.0165,0,0.46619999999999995,0
75,1997-06-02,Quebec,TERREBONNE--BLAINVILLE,45.7081005,-73.6515157,[0.2636 0.2132 0.0196 0.     0.5036 0.    ],0.2636,0.2132,0.0196,0,0.5036,0
76,1997-06-02,Quebec,TROIS-RIVIÈRES,46.3507999,-72.5571257,[0.3133 0.2416 0.0105 0.     0.4246 0.01  ],0.31329999999999997,0.2416,0.0105,0,0.42460000000000003,0.01
77,1997-06-02,Quebec,VAUDREUIL--SOULANGES,45.3994227,-74.0514619,[0.45   0.1964 0.0102 0.     0.334  0.0093],0.45,0.1964,0.0102,0,0.33399999999999996,0.009300000000000001
